csv_schema_version,result_id,run_id,run_model_id,run_started_at,run_ended_at,run_status,benchmark_name,benchmark_version,pibench_commit,pi_version,suite,run_task_count,run_passed,run_weighted_score,run_weighted_total,contributor,source_url,compute_mode,accelerators_used,host_platform,cpu_model,logical_cpus,memory_gib,accelerators_detected,cuda_toolkit_version,provider,model_id,model_arg,thinking_requested,thinking_effective,context_window,max_output,runtime_label,runtime_version,runtime_commit,runtime_build,runtime_compiler,llama_cpp_version,llama_cpp_build,llama_cpp_commit,llama_cpp_commit_date,model_format,quantization,model_artifact,model_sha256,context_size,kv_cache,gpu_layers,parallel,flash_attention,temperature,top_p,top_k,min_p,seed,batch_size,ubatch_size,threads,fit,fit_context_min,split_mode,tensor_split,reasoning,reasoning_format,reasoning_budget,speculation_method,speculative_tokens,task,task_category,check_kind,task_weight,passed,score,total,weighted_score,wall_s,approx_output_tokens,approx_output_tps
1,3891,193,209,2026-08-19T10:17:57Z,2026-08-19T10:28:25Z,completed,pi_agent,4,ec77cc5,0.84.1,expanded-24,24,17,57.291667,65,local protocol-v4 cloud normalization,,cloud,[],Linux-6.12.101+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,124.966,"[""NVIDIA GeForce RTX 3090; 24576 MiB; driver 550.163.01""]",12.4,openai-codex,gpt-5.6-sol,openai-codex/gpt-5.6-sol:high,high,openai-responses:reasoning.effort=high,272000,128K,OpenAI Responses API,service-managed via Pi 0.84.1,,OpenAI Responses API service-managed via Pi 0.84.1,,,,,,API,provider-managed,openai-codex:gpt-5.6-sol,,272000,provider-managed,,,,,,,,,,,,,,,,,,,none,,json_path_set_hard,pi_agent,json_path_set_exec,4,0,,,0,35.650918,752,21.093426
1,3892,193,209,2026-08-19T10:17:57Z,2026-08-19T10:28:25Z,completed,pi_agent,4,ec77cc5,0.84.1,expanded-24,24,17,57.291667,65,local protocol-v4 cloud normalization,,cloud,[],Linux-6.12.101+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,124.966,"[""NVIDIA GeForce RTX 3090; 24576 MiB; driver 550.163.01""]",12.4,openai-codex,gpt-5.6-sol,openai-codex/gpt-5.6-sol:high,high,openai-responses:reasoning.effort=high,272000,128K,OpenAI Responses API,service-managed via Pi 0.84.1,,OpenAI Responses API service-managed via Pi 0.84.1,,,,,,API,provider-managed,openai-codex:gpt-5.6-sol,,272000,provider-managed,,,,,,,,,,,,,,,,,,,none,,rate_limiter_hard,pi_agent,rate_limiter_exec,3.5,1,,,3.5,67.014614,216,3.223178
1,3893,193,209,2026-08-19T10:17:57Z,2026-08-19T10:28:25Z,completed,pi_agent,4,ec77cc5,0.84.1,expanded-24,24,17,57.291667,65,local protocol-v4 cloud normalization,,cloud,[],Linux-6.12.101+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,124.966,"[""NVIDIA GeForce RTX 3090; 24576 MiB; driver 550.163.01""]",12.4,openai-codex,gpt-5.6-sol,openai-codex/gpt-5.6-sol:high,high,openai-responses:reasoning.effort=high,272000,128K,OpenAI Responses API,service-managed via Pi 0.84.1,,OpenAI Responses API service-managed via Pi 0.84.1,,,,,,API,provider-managed,openai-codex:gpt-5.6-sol,,272000,provider-managed,,,,,,,,,,,,,,,,,,,none,,unified_diff_hard,pi_agent,unified_diff_exec,4.5,1,3,3,4.5,71.29018,836,11.72672
1,3894,193,209,2026-08-19T10:17:57Z,2026-08-19T10:28:25Z,completed,pi_agent,4,ec77cc5,0.84.1,expanded-24,24,17,57.291667,65,local protocol-v4 cloud normalization,,cloud,[],Linux-6.12.101+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,124.966,"[""NVIDIA GeForce RTX 3090; 24576 MiB; driver 550.163.01""]",12.4,openai-codex,gpt-5.6-sol,openai-codex/gpt-5.6-sol:high,high,openai-responses:reasoning.effort=high,272000,128K,OpenAI Responses API,service-managed via Pi 0.84.1,,OpenAI Responses API service-managed via Pi 0.84.1,,,,,,API,provider-managed,openai-codex:gpt-5.6-sol,,272000,provider-managed,,,,,,,,,,,,,,,,,,,none,,csv_infer_hard,pi_agent,csv_infer_exec,3.5,1,3,3,3.5,21.322932,370,17.35221
1,3895,193,209,2026-08-19T10:17:57Z,2026-08-19T10:28:25Z,completed,pi_agent,4,ec77cc5,0.84.1,expanded-24,24,17,57.291667,65,local protocol-v4 cloud normalization,,cloud,[],Linux-6.12.101+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,124.966,"[""NVIDIA GeForce RTX 3090; 24576 MiB; driver 550.163.01""]",12.4,openai-codex,gpt-5.6-sol,openai-codex/gpt-5.6-sol:high,high,openai-responses:reasoning.effort=high,272000,128K,OpenAI Responses API,service-managed via Pi 0.84.1,,OpenAI Responses API service-managed via Pi 0.84.1,,,,,,API,provider-managed,openai-codex:gpt-5.6-sol,,272000,provider-managed,,,,,,,,,,,,,,,,,,,none,,retry_schedule_hard,pi_agent,retry_schedule_exec,3,0,2,3,2,40.836922,409,10.015446
1,3896,193,209,2026-08-19T10:17:57Z,2026-08-19T10:28:25Z,completed,pi_agent,4,ec77cc5,0.84.1,expanded-24,24,17,57.291667,65,local protocol-v4 cloud normalization,,cloud,[],Linux-6.12.101+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,124.966,"[""NVIDIA GeForce RTX 3090; 24576 MiB; driver 550.163.01""]",12.4,openai-codex,gpt-5.6-sol,openai-codex/gpt-5.6-sol:high,high,openai-responses:reasoning.effort=high,272000,128K,OpenAI Responses API,service-managed via Pi 0.84.1,,OpenAI Responses API service-managed via Pi 0.84.1,,,,,,API,provider-managed,openai-codex:gpt-5.6-sol,,272000,provider-managed,,,,,,,,,,,,,,,,,,,none,,semver_range_hard,pi_agent,semver_range_exec,4,1,4,4,4,36.978336,584,15.793031
1,3897,193,209,2026-08-19T10:17:57Z,2026-08-19T10:28:25Z,completed,pi_agent,4,ec77cc5,0.84.1,expanded-24,24,17,57.291667,65,local protocol-v4 cloud normalization,,cloud,[],Linux-6.12.101+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,124.966,"[""NVIDIA GeForce RTX 3090; 24576 MiB; driver 550.163.01""]",12.4,openai-codex,gpt-5.6-sol,openai-codex/gpt-5.6-sol:high,high,openai-responses:reasoning.effort=high,272000,128K,OpenAI Responses API,service-managed via Pi 0.84.1,,OpenAI Responses API service-managed via Pi 0.84.1,,,,,,API,provider-managed,openai-codex:gpt-5.6-sol,,272000,provider-managed,,,,,,,,,,,,,,,,,,,none,,markdown_table_hard,pi_agent,markdown_table_exec,3.5,0,3,4,2.625,64.194631,480,7.477261
1,3898,193,209,2026-08-19T10:17:57Z,2026-08-19T10:28:25Z,completed,pi_agent,4,ec77cc5,0.84.1,expanded-24,24,17,57.291667,65,local protocol-v4 cloud normalization,,cloud,[],Linux-6.12.101+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,124.966,"[""NVIDIA GeForce RTX 3090; 24576 MiB; driver 550.163.01""]",12.4,openai-codex,gpt-5.6-sol,openai-codex/gpt-5.6-sol:high,high,openai-responses:reasoning.effort=high,272000,128K,OpenAI Responses API,service-managed via Pi 0.84.1,,OpenAI Responses API service-managed via Pi 0.84.1,,,,,,API,provider-managed,openai-codex:gpt-5.6-sol,,272000,provider-managed,,,,,,,,,,,,,,,,,,,none,,text_wrap_hard,pi_agent,text_wrap_exec,3,0,3,4,2.25,25.439956,294,11.556624
1,3899,193,209,2026-08-19T10:17:57Z,2026-08-19T10:28:25Z,completed,pi_agent,4,ec77cc5,0.84.1,expanded-24,24,17,57.291667,65,local protocol-v4 cloud normalization,,cloud,[],Linux-6.12.101+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,124.966,"[""NVIDIA GeForce RTX 3090; 24576 MiB; driver 550.163.01""]",12.4,openai-codex,gpt-5.6-sol,openai-codex/gpt-5.6-sol:high,high,openai-responses:reasoning.effort=high,272000,128K,OpenAI Responses API,service-managed via Pi 0.84.1,,OpenAI Responses API service-managed via Pi 0.84.1,,,,,,API,provider-managed,openai-codex:gpt-5.6-sol,,272000,provider-managed,,,,,,,,,,,,,,,,,,,none,,systemd_service_hard,pi_agent,systemd_service_static,3,1,8,8,3,14.863522,214,14.397664
1,3900,193,209,2026-08-19T10:17:57Z,2026-08-19T10:28:25Z,completed,pi_agent,4,ec77cc5,0.84.1,expanded-24,24,17,57.291667,65,local protocol-v4 cloud normalization,,cloud,[],Linux-6.12.101+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,124.966,"[""NVIDIA GeForce RTX 3090; 24576 MiB; driver 550.163.01""]",12.4,openai-codex,gpt-5.6-sol,openai-codex/gpt-5.6-sol:high,high,openai-responses:reasoning.effort=high,272000,128K,OpenAI Responses API,service-managed via Pi 0.84.1,,OpenAI Responses API service-managed via Pi 0.84.1,,,,,,API,provider-managed,openai-codex:gpt-5.6-sol,,272000,provider-managed,,,,,,,,,,,,,,,,,,,none,,nginx_tls_proxy_hard,pi_agent,nginx_tls_proxy_static,3,0,8,9,2.666667,21.6328,570,26.348877
1,3901,193,209,2026-08-19T10:17:57Z,2026-08-19T10:28:25Z,completed,pi_agent,4,ec77cc5,0.84.1,expanded-24,24,17,57.291667,65,local protocol-v4 cloud normalization,,cloud,[],Linux-6.12.101+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,124.966,"[""NVIDIA GeForce RTX 3090; 24576 MiB; driver 550.163.01""]",12.4,openai-codex,gpt-5.6-sol,openai-codex/gpt-5.6-sol:high,high,openai-responses:reasoning.effort=high,272000,128K,OpenAI Responses API,service-managed via Pi 0.84.1,,OpenAI Responses API service-managed via Pi 0.84.1,,,,,,API,provider-managed,openai-codex:gpt-5.6-sol,,272000,provider-managed,,,,,,,,,,,,,,,,,,,none,,log_triage_incident,pi_agent,log_triage_static,2.5,1,7,7,2.5,10.366348,249,24.020032
1,3902,193,209,2026-08-19T10:17:57Z,2026-08-19T10:28:25Z,completed,pi_agent,4,ec77cc5,0.84.1,expanded-24,24,17,57.291667,65,local protocol-v4 cloud normalization,,cloud,[],Linux-6.12.101+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,124.966,"[""NVIDIA GeForce RTX 3090; 24576 MiB; driver 550.163.01""]",12.4,openai-codex,gpt-5.6-sol,openai-codex/gpt-5.6-sol:high,high,openai-responses:reasoning.effort=high,272000,128K,OpenAI Responses API,service-managed via Pi 0.84.1,,OpenAI Responses API service-managed via Pi 0.84.1,,,,,,API,provider-managed,openai-codex:gpt-5.6-sol,,272000,provider-managed,,,,,,,,,,,,,,,,,,,none,,readme_quickstart_rewrite,pi_agent,readme_quickstart_static,2,1,7,7,2,13.572388,349,25.713972
1,3903,193,209,2026-08-19T10:17:57Z,2026-08-19T10:28:25Z,completed,pi_agent,4,ec77cc5,0.84.1,expanded-24,24,17,57.291667,65,local protocol-v4 cloud normalization,,cloud,[],Linux-6.12.101+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,124.966,"[""NVIDIA GeForce RTX 3090; 24576 MiB; driver 550.163.01""]",12.4,openai-codex,gpt-5.6-sol,openai-codex/gpt-5.6-sol:high,high,openai-responses:reasoning.effort=high,272000,128K,OpenAI Responses API,service-managed via Pi 0.84.1,,OpenAI Responses API service-managed via Pi 0.84.1,,,,,,API,provider-managed,openai-codex:gpt-5.6-sol,,272000,provider-managed,,,,,,,,,,,,,,,,,,,none,,changelog_from_commits,pi_agent,changelog_static,2,1,6,6,2,6.886543,101,14.666286
1,3904,193,209,2026-08-19T10:17:57Z,2026-08-19T10:28:25Z,completed,pi_agent,4,ec77cc5,0.84.1,expanded-24,24,17,57.291667,65,local protocol-v4 cloud normalization,,cloud,[],Linux-6.12.101+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,124.966,"[""NVIDIA GeForce RTX 3090; 24576 MiB; driver 550.163.01""]",12.4,openai-codex,gpt-5.6-sol,openai-codex/gpt-5.6-sol:high,high,openai-responses:reasoning.effort=high,272000,128K,OpenAI Responses API,service-managed via Pi 0.84.1,,OpenAI Responses API service-managed via Pi 0.84.1,,,,,,API,provider-managed,openai-codex:gpt-5.6-sol,,272000,provider-managed,,,,,,,,,,,,,,,,,,,none,,github_issue_triage,pi_agent,github_issue_triage_static,2.5,0,7,8,2.1875,12.435705,257,20.6663
1,3905,193,209,2026-08-19T10:17:57Z,2026-08-19T10:28:25Z,completed,pi_agent,4,ec77cc5,0.84.1,expanded-24,24,17,57.291667,65,local protocol-v4 cloud normalization,,cloud,[],Linux-6.12.101+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,124.966,"[""NVIDIA GeForce RTX 3090; 24576 MiB; driver 550.163.01""]",12.4,openai-codex,gpt-5.6-sol,openai-codex/gpt-5.6-sol:high,high,openai-responses:reasoning.effort=high,272000,128K,OpenAI Responses API,service-managed via Pi 0.84.1,,OpenAI Responses API service-managed via Pi 0.84.1,,,,,,API,provider-managed,openai-codex:gpt-5.6-sol,,272000,provider-managed,,,,,,,,,,,,,,,,,,,none,,architecture_decision_record,pi_agent,adr_static,3.5,1,7,7,3.5,13.917933,643,46.19939
1,3906,193,209,2026-08-19T10:17:57Z,2026-08-19T10:28:25Z,completed,pi_agent,4,ec77cc5,0.84.1,expanded-24,24,17,57.291667,65,local protocol-v4 cloud normalization,,cloud,[],Linux-6.12.101+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,124.966,"[""NVIDIA GeForce RTX 3090; 24576 MiB; driver 550.163.01""]",12.4,openai-codex,gpt-5.6-sol,openai-codex/gpt-5.6-sol:high,high,openai-responses:reasoning.effort=high,272000,128K,OpenAI Responses API,service-managed via Pi 0.84.1,,OpenAI Responses API service-managed via Pi 0.84.1,,,,,,API,provider-managed,openai-codex:gpt-5.6-sol,,272000,provider-managed,,,,,,,,,,,,,,,,,,,none,,design_review_find_flaws,pi_agent,design_review_static,3.5,0,7,8,3.0625,15.838576,491,31.000262
1,3907,194,210,2026-08-20T11:36:50Z,2026-08-20T11:40:18Z,completed,pi_agent,4,7684960,0.84.1,expanded-24,24,18,58.372024,65,local protocol-v4 antigravity-v1,,cloud,[],Linux-6.12.101+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,124.966,"[""NVIDIA GeForce RTX 3090; 24576 MiB; driver 550.163.01""]",12.4,antigravity,gemini-3.7-flash,antigravity/gemini-3.7-flash:medium,medium,medium,1048576,65.5K,Google Cloud Code Assist (pi-antigravity 0.3.1),service-managed via Pi 0.84.1,,Google Cloud Code Assist (pi-antigravity 0.3.1) service-managed via Pi 0.84.1,,,,,,API,provider-managed,antigravity:gemini-3.7-flash-tiered,,1048576,provider-managed,,,,,,,,,,,,,,,,,,,none,,json_exact,pi_agent,json_exact,0.5,1,,,0.5,2.621992,7,2.669726
1,3908,194,210,2026-08-20T11:36:50Z,2026-08-20T11:40:18Z,completed,pi_agent,4,7684960,0.84.1,expanded-24,24,18,58.372024,65,local protocol-v4 antigravity-v1,,cloud,[],Linux-6.12.101+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,124.966,"[""NVIDIA GeForce RTX 3090; 24576 MiB; driver 550.163.01""]",12.4,antigravity,gemini-3.7-flash,antigravity/gemini-3.7-flash:medium,medium,medium,1048576,65.5K,Google Cloud Code Assist (pi-antigravity 0.3.1),service-managed via Pi 0.84.1,,Google Cloud Code Assist (pi-antigravity 0.3.1) service-managed via Pi 0.84.1,,,,,,API,provider-managed,antigravity:gemini-3.7-flash-tiered,,1048576,provider-managed,,,,,,,,,,,,,,,,,,,none,,dedupe_function,pi_agent,dedupe_exec,1,1,,,1,2.993301,16,5.34527
1,3909,194,210,2026-08-20T11:36:50Z,2026-08-20T11:40:18Z,completed,pi_agent,4,7684960,0.84.1,expanded-24,24,18,58.372024,65,local protocol-v4 antigravity-v1,,cloud,[],Linux-6.12.101+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,124.966,"[""NVIDIA GeForce RTX 3090; 24576 MiB; driver 550.163.01""]",12.4,antigravity,gemini-3.7-flash,antigravity/gemini-3.7-flash:medium,medium,medium,1048576,65.5K,Google Cloud Code Assist (pi-antigravity 0.3.1),service-managed via Pi 0.84.1,,Google Cloud Code Assist (pi-antigravity 0.3.1) service-managed via Pi 0.84.1,,,,,,API,provider-managed,antigravity:gemini-3.7-flash-tiered,,1048576,provider-managed,,,,,,,,,,,,,,,,,,,none,,parse_ints_function,pi_agent,parse_ints_exec,1,1,,,1,2.855333,22,7.70488
1,3910,194,210,2026-08-20T11:36:50Z,2026-08-20T11:40:18Z,completed,pi_agent,4,7684960,0.84.1,expanded-24,24,18,58.372024,65,local protocol-v4 antigravity-v1,,cloud,[],Linux-6.12.101+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,124.966,"[""NVIDIA GeForce RTX 3090; 24576 MiB; driver 550.163.01""]",12.4,antigravity,gemini-3.7-flash,antigravity/gemini-3.7-flash:medium,medium,medium,1048576,65.5K,Google Cloud Code Assist (pi-antigravity 0.3.1),service-managed via Pi 0.84.1,,Google Cloud Code Assist (pi-antigravity 0.3.1) service-managed via Pi 0.84.1,,,,,,API,provider-managed,antigravity:gemini-3.7-flash-tiered,,1048576,provider-managed,,,,,,,,,,,,,,,,,,,none,,interval_merge_edgecases,pi_agent,merge_intervals_exec,2,1,,,2,5.187988,92,17.733271
1,3911,194,210,2026-08-20T11:36:50Z,2026-08-20T11:40:18Z,completed,pi_agent,4,7684960,0.84.1,expanded-24,24,18,58.372024,65,local protocol-v4 antigravity-v1,,cloud,[],Linux-6.12.101+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,124.966,"[""NVIDIA GeForce RTX 3090; 24576 MiB; driver 550.163.01""]",12.4,antigravity,gemini-3.7-flash,antigravity/gemini-3.7-flash:medium,medium,medium,1048576,65.5K,Google Cloud Code Assist (pi-antigravity 0.3.1),service-managed via Pi 0.84.1,,Google Cloud Code Assist (pi-antigravity 0.3.1) service-managed via Pi 0.84.1,,,,,,API,provider-managed,antigravity:gemini-3.7-flash-tiered,,1048576,provider-managed,,,,,,,,,,,,,,,,,,,none,,toposort_cycle,pi_agent,toposort_exec,2.5,1,,,2.5,4.671289,176,37.676965
1,3912,194,210,2026-08-20T11:36:50Z,2026-08-20T11:40:18Z,completed,pi_agent,4,7684960,0.84.1,expanded-24,24,18,58.372024,65,local protocol-v4 antigravity-v1,,cloud,[],Linux-6.12.101+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,124.966,"[""NVIDIA GeForce RTX 3090; 24576 MiB; driver 550.163.01""]",12.4,antigravity,gemini-3.7-flash,antigravity/gemini-3.7-flash:medium,medium,medium,1048576,65.5K,Google Cloud Code Assist (pi-antigravity 0.3.1),service-managed via Pi 0.84.1,,Google Cloud Code Assist (pi-antigravity 0.3.1) service-managed via Pi 0.84.1,,,,,,API,provider-managed,antigravity:gemini-3.7-flash-tiered,,1048576,provider-managed,,,,,,,,,,,,,,,,,,,none,,nginx_reverse_proxy,pi_agent,nginx_static,2,1,,,2,5.245556,411,78.352043
1,3913,194,210,2026-08-20T11:36:50Z,2026-08-20T11:40:18Z,completed,pi_agent,4,7684960,0.84.1,expanded-24,24,18,58.372024,65,local protocol-v4 antigravity-v1,,cloud,[],Linux-6.12.101+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,124.966,"[""NVIDIA GeForce RTX 3090; 24576 MiB; driver 550.163.01""]",12.4,antigravity,gemini-3.7-flash,antigravity/gemini-3.7-flash:medium,medium,medium,1048576,65.5K,Google Cloud Code Assist (pi-antigravity 0.3.1),service-managed via Pi 0.84.1,,Google Cloud Code Assist (pi-antigravity 0.3.1) service-managed via Pi 0.84.1,,,,,,API,provider-managed,antigravity:gemini-3.7-flash-tiered,,1048576,provider-managed,,,,,,,,,,,,,,,,,,,none,,webui_todo_static,pi_agent,todo_static,2,1,,,2,23.929807,5654,236.274365
1,3914,194,210,2026-08-20T11:36:50Z,2026-08-20T11:40:18Z,completed,pi_agent,4,7684960,0.84.1,expanded-24,24,18,58.372024,65,local protocol-v4 antigravity-v1,,cloud,[],Linux-6.12.101+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,124.966,"[""NVIDIA GeForce RTX 3090; 24576 MiB; driver 550.163.01""]",12.4,antigravity,gemini-3.7-flash,antigravity/gemini-3.7-flash:medium,medium,medium,1048576,65.5K,Google Cloud Code Assist (pi-antigravity 0.3.1),service-managed via Pi 0.84.1,,Google Cloud Code Assist (pi-antigravity 0.3.1) service-managed via Pi 0.84.1,,,,,,API,provider-managed,antigravity:gemini-3.7-flash-tiered,,1048576,provider-managed,,,,,,,,,,,,,,,,,,,none,,lru_cache_hard,pi_agent,lru_cache_exec,3,1,,,3,5.008867,145,28.948662
1,3915,194,210,2026-08-20T11:36:50Z,2026-08-20T11:40:18Z,completed,pi_agent,4,7684960,0.84.1,expanded-24,24,18,58.372024,65,local protocol-v4 antigravity-v1,,cloud,[],Linux-6.12.101+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,124.966,"[""NVIDIA GeForce RTX 3090; 24576 MiB; driver 550.163.01""]",12.4,antigravity,gemini-3.7-flash,antigravity/gemini-3.7-flash:medium,medium,medium,1048576,65.5K,Google Cloud Code Assist (pi-antigravity 0.3.1),service-managed via Pi 0.84.1,,Google Cloud Code Assist (pi-antigravity 0.3.1) service-managed via Pi 0.84.1,,,,,,API,provider-managed,antigravity:gemini-3.7-flash-tiered,,1048576,provider-managed,,,,,,,,,,,,,,,,,,,none,,json_path_set_hard,pi_agent,json_path_set_exec,4,0,,,0,12.420402,737,59.337854
1,3916,194,210,2026-08-20T11:36:50Z,2026-08-20T11:40:18Z,completed,pi_agent,4,7684960,0.84.1,expanded-24,24,18,58.372024,65,local protocol-v4 antigravity-v1,,cloud,[],Linux-6.12.101+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,124.966,"[""NVIDIA GeForce RTX 3090; 24576 MiB; driver 550.163.01""]",12.4,antigravity,gemini-3.7-flash,antigravity/gemini-3.7-flash:medium,medium,medium,1048576,65.5K,Google Cloud Code Assist (pi-antigravity 0.3.1),service-managed via Pi 0.84.1,,Google Cloud Code Assist (pi-antigravity 0.3.1) service-managed via Pi 0.84.1,,,,,,API,provider-managed,antigravity:gemini-3.7-flash-tiered,,1048576,provider-managed,,,,,,,,,,,,,,,,,,,none,,rate_limiter_hard,pi_agent,rate_limiter_exec,3.5,1,,,3.5,18.688607,245,13.109591
1,3917,194,210,2026-08-20T11:36:50Z,2026-08-20T11:40:18Z,completed,pi_agent,4,7684960,0.84.1,expanded-24,24,18,58.372024,65,local protocol-v4 antigravity-v1,,cloud,[],Linux-6.12.101+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,124.966,"[""NVIDIA GeForce RTX 3090; 24576 MiB; driver 550.163.01""]",12.4,antigravity,gemini-3.7-flash,antigravity/gemini-3.7-flash:medium,medium,medium,1048576,65.5K,Google Cloud Code Assist (pi-antigravity 0.3.1),service-managed via Pi 0.84.1,,Google Cloud Code Assist (pi-antigravity 0.3.1) service-managed via Pi 0.84.1,,,,,,API,provider-managed,antigravity:gemini-3.7-flash-tiered,,1048576,provider-managed,,,,,,,,,,,,,,,,,,,none,,unified_diff_hard,pi_agent,unified_diff_exec,4.5,1,3,3,4.5,16.871157,699,41.431658
1,3918,194,210,2026-08-20T11:36:50Z,2026-08-20T11:40:18Z,completed,pi_agent,4,7684960,0.84.1,expanded-24,24,18,58.372024,65,local protocol-v4 antigravity-v1,,cloud,[],Linux-6.12.101+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,124.966,"[""NVIDIA GeForce RTX 3090; 24576 MiB; driver 550.163.01""]",12.4,antigravity,gemini-3.7-flash,antigravity/gemini-3.7-flash:medium,medium,medium,1048576,65.5K,Google Cloud Code Assist (pi-antigravity 0.3.1),service-managed via Pi 0.84.1,,Google Cloud Code Assist (pi-antigravity 0.3.1) service-managed via Pi 0.84.1,,,,,,API,provider-managed,antigravity:gemini-3.7-flash-tiered,,1048576,provider-managed,,,,,,,,,,,,,,,,,,,none,,csv_infer_hard,pi_agent,csv_infer_exec,3.5,1,3,3,3.5,20.086497,491,24.444282
1,3919,194,210,2026-08-20T11:36:50Z,2026-08-20T11:40:18Z,completed,pi_agent,4,7684960,0.84.1,expanded-24,24,18,58.372024,65,local protocol-v4 antigravity-v1,,cloud,[],Linux-6.12.101+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,124.966,"[""NVIDIA GeForce RTX 3090; 24576 MiB; driver 550.163.01""]",12.4,antigravity,gemini-3.7-flash,antigravity/gemini-3.7-flash:medium,medium,medium,1048576,65.5K,Google Cloud Code Assist (pi-antigravity 0.3.1),service-managed via Pi 0.84.1,,Google Cloud Code Assist (pi-antigravity 0.3.1) service-managed via Pi 0.84.1,,,,,,API,provider-managed,antigravity:gemini-3.7-flash-tiered,,1048576,provider-managed,,,,,,,,,,,,,,,,,,,none,,retry_schedule_hard,pi_agent,retry_schedule_exec,3,0,2,3,2,5.836903,314,53.795655
1,3920,194,210,2026-08-20T11:36:50Z,2026-08-20T11:40:18Z,completed,pi_agent,4,7684960,0.84.1,expanded-24,24,18,58.372024,65,local protocol-v4 antigravity-v1,,cloud,[],Linux-6.12.101+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,124.966,"[""NVIDIA GeForce RTX 3090; 24576 MiB; driver 550.163.01""]",12.4,antigravity,gemini-3.7-flash,antigravity/gemini-3.7-flash:medium,medium,medium,1048576,65.5K,Google Cloud Code Assist (pi-antigravity 0.3.1),service-managed via Pi 0.84.1,,Google Cloud Code Assist (pi-antigravity 0.3.1) service-managed via Pi 0.84.1,,,,,,API,provider-managed,antigravity:gemini-3.7-flash-tiered,,1048576,provider-managed,,,,,,,,,,,,,,,,,,,none,,semver_range_hard,pi_agent,semver_range_exec,4,1,4,4,4,13.401858,556,41.486785
1,3921,194,210,2026-08-20T11:36:50Z,2026-08-20T11:40:18Z,completed,pi_agent,4,7684960,0.84.1,expanded-24,24,18,58.372024,65,local protocol-v4 antigravity-v1,,cloud,[],Linux-6.12.101+deb13-amd64-x86_64-with-glibc2.41,AMD Ryzen 9 7900 12-Core Processor,24,124.966,"[""NVIDIA GeForce RTX 3090; 24576 MiB; driver 550.163.01""]",12.4,antigravity,gemini-3.7-flash,antigravity/gemini-3.7-flash:medium,medium,medium,1048576,65.5K,Google Cloud Code Assist (pi-antigravity 0.3.1),service-managed via Pi 0.84.1,,Google Cloud Code Assist (pi-antigravity 0.3.1) service-managed via Pi 0.84.1,,,,,,API,provider-managed,antigravity:gemini-3.7-flash-tiered,,1048576,provider-managed,,,,,,,,,,,,,,,,,,,none,,markdown_table_hard,pi_agent,markdown_table_exec,3.5,1,4,4,3.5,9.423757,489,51.890133
